voltage,current,percentage,data,xl1,yl1,xo1,yo1,zo1,wo1,xav1,yav1,zav1,xla1,yla1,zla1,xav2,yav2,zav2,xla2,yla2,zla2,xmf,ymf,mf,fluid_pressure,temperature,xo2,yo2,zo2,wo2,xp1,yp1,zp1,xtl1,ytl1,ztl1,xa1,ya1,za1,xp2,yp2,zp2,xo2,yo2,zo2,wo2,latitude1,longitude1,altitude1,xp3,yp3,zp3,xo3,yo3,zo3,wo3,xl3,yl3,zl3,latitude2,longitude2,altitude2,data,xlt1,ylt1,zlt1,xlt2,ylt2,zlt2,xat,yat,zat,normality
16.41900063,0,0.99000001,71.67,-0.065738766,0.088195321,-0.008609934,-0.005200908,-0.157942689,-0.987397046,-0.000799342,0.001152611,-0.002379029,-0.1569064,0.06864655,9.7870367,0.002,0.02,0.003,-0.1372931,0.10787315,9.7478101,49000,228000,-364000,94244.15283,42.95,-0.008661021,-0.005446517,-0.159253464,-0.987184712,4.905207634,-0.165891171,-0.167439699,0.013222556,-0.003639371,-0.085478568,0.000694822,-0.001213757,-0.000760044,4.905207634,-0.165891171,-0.167439699,-0.008661021,-0.005446517,-0.159253464,-0.987184712,40.3548424,-3.7440701,706.4365507,10.15267147,-0.710737392,-0.167,-0.008661021,-0.005446517,-0.159253464,-0.987184712,0.01,0,0.08,40.3548414,-3.7440715,684.7665509,-0.167,0.012540057,0.002017932,-0.085634932,0.013222556,-0.003639371,-0.085478568,0.000694822,-0.001213757,-0.000760044,1
16.36100006,0,0.99000001,71.7,-0.125501281,0.168372885,-0.008527794,-0.005152845,-0.157529584,-0.987464002,-0.000643313,0.000806514,0.001047718,-0.14709975,0.0784532,9.77723005,0.001,1.22E-19,0.001,-0.2549729,0.0784532,9.80665,46000,224000,-370000,94246.80786,42.94,-0.008757504,-0.005319706,-0.158986885,-0.987227521,4.896564484,-0.199045658,-0.186781406,-0.002746832,-0.016909276,-0.091161646,-0.000261365,0.001859344,-7.76E-05,4.896564484,-0.199045658,-0.186781406,-0.008757504,-0.005319706,-0.158986885,-0.987227521,40.3548421,-3.7440702,706.4165505,10.14417552,-0.744053539,-0.186,-0.008757504,-0.005319706,-0.158986885,-0.987227521,0,-0.01,0.09,40.3548414,-3.744071,684.7065505,-0.186,0.001487271,-0.015492276,-0.091442287,-0.002746832,-0.016909276,-0.091161646,-0.000261365,0.001859344,-7.76E-05,1
16.36400032,0,0.99000001,71.74,-0.101596275,0.13630186,-0.008471271,-0.005100997,-0.157171726,-0.98752178,0.001831979,-0.000572191,-0.000795303,-0.1372931,0.0784532,9.7870367,0,-0.015,1.84E-18,-0.1569064,0.08825985,9.79684335,43000,225000,-361000,94244.6228,42.94,-0.008805396,-0.00524938,-0.158677328,-0.987277273,4.906319618,-0.20394659,-0.204049826,-0.00648853,-0.019226183,-0.097462299,-0.000103129,0.000635938,-0.001094593,4.906319618,-0.20394659,-0.204049826,-0.008805396,-0.00524938,-0.158677328,-0.987277273,40.354842,-3.7440701,706.3965503,10.15267146,-0.755158905,-0.204,-0.008805396,-0.00524938,-0.158677328,-0.987277273,0,-0.01,0.09,40.354841,-3.74407,684.6665492,-0.204,-0.001421883,-0.018756408,-0.097759001,-0.00648853,-0.019226183,-0.097462299,-0.000103129,0.000635938,-0.001094593,1
16.43199921,0,0.99000001,71.78,-0.053786263,0.072159808,-0.008487911,-0.005092767,-0.15683374,-0.987575413,0.001962111,-0.001546599,-0.001648098,-0.1569064,0.0784532,9.7478101,0.002,0.002,-2.45E-19,-0.0784532,0.0784532,9.80665,44000,225000,-366000,94245.54443,42.94,-0.008745785,-0.005237644,-0.158324023,-0.987334585,4.918052673,-0.182822227,-0.213799953,-0.005142084,-0.01061485,-0.10031966,0.000326405,-0.002306057,0.001515739,4.918052673,-0.182822227,-0.213799953,-0.008745785,-0.005237644,-0.158324023,-0.987334585,40.3548422,-3.74407,706.3865504,10.16116738,-0.732948133,-0.213,-0.008745785,-0.005237644,-0.158324023,-0.987334585,0,-0.01,0.1,40.3548411,-3.7440699,684.5065492,-0.213,-0.002881772,-0.010123007,-0.10046079,-0.005142084,-0.01061485,-0.10031966,0.000326405,-0.002306057,0.001515739,1
16.41799927,0,0.99000001,71.83,-0.071715018,0.096213077,-0.008495172,-0.005143284,-0.156478913,-0.987631373,0.001574573,-0.001223861,-7.41E-05,-0.1569064,0.0784532,9.80665,0.001,0.012,-1.47E-18,-0.16671305,0.0784532,9.80665,51000,223000,-366000,94245.74585,42.94,-0.008609934,-0.005200908,-0.157942689,-0.987397046,4.911381722,-0.163375378,-0.22389102,-0.013232092,-0.002055564,-0.103970997,-0.000799342,0.001152611,-0.002379029,4.911381722,-0.163375378,-0.22389102,-0.008609934,-0.005200908,-0.157942689,-0.987397046,40.3548424,-3.7440701,706.3765507,10.15267137,-0.710737386,-0.223,-0.008609934,-0.005200908,-0.157942689,-0.987397046,-0.01,0,0.1,40.3548413,-3.7440699,684.3665494,-0.223,-0.013280881,-0.004484044,-0.10388837,-0.013232092,-0.002055564,-0.103970997,-0.000799342,0.001152611,-0.002379029,1
16.35499954,0,0.99000001,71.88,-0.167335041,0.22449718,-0.008479781,-0.005148837,-0.156099295,-0.987691547,-0.000304126,-0.000109876,-0.00099553,-0.1372931,0.0784532,9.79684335,0,-0.005,6.12E-19,-0.2157463,0.08825985,9.7870367,52000,224000,-370000,94246.09375,42.95,-0.008527794,-0.005152845,-0.157529584,-0.987464002,4.904506683,-0.140679836,-0.232903957,-0.01961431,0.007307075,-0.106382742,-0.000643313,0.000806514,0.001047718,4.904506683,-0.140679836,-0.232903957,-0.008527794,-0.005152845,-0.157529584,-0.987464002,40.3548426,-3.7440701,706.3665509,10.15267133,-0.688526628,-0.232,-0.008527794,-0.005152845,-0.157529584,-0.987464002,-0.02,0,0.1,40.3548416,-3.7440697,684.1965496,-0.232,-0.022280876,0.002458397,-0.106079787,-0.01961431,0.007307075,-0.106382742,-0.000643313,0.000806514,0.001047718,1
16.36499977,0,0.99000001,71.92,-0.04183376,0.056124295,-0.008473967,-0.005142311,-0.155811183,-0.987737123,-0.000834515,-0.000225726,0.00067998,-0.12748645,0.08825985,9.79684335,0,-0.009,-0.001,-0.1176798,0.0784532,9.80665,41000,224000,-364000,94246.94214,42.95,-0.008471271,-0.005100997,-0.157171726,-0.98752178,4.913344383,-0.12215519,-0.238839388,-0.019471618,0.010702048,-0.109941818,0.001831979,-0.000572191,-0.000795303,4.913344383,-0.12215519,-0.238839388,-0.008471271,-0.005100997,-0.157171726,-0.98752178,40.3548428,-3.74407,706.366551,10.16116726,-0.666315859,-0.238,-0.008471271,-0.005100997,-0.157171726,-0.98752178,-0.02,0,0.1,40.354842,-3.7440695,684.1965498,-0.238,-0.023230201,0.005788848,-0.109579779,-0.019471618,0.010702048,-0.109941818,0.001831979,-0.000572191,-0.000795303,1
16.47599983,0,0.99000001,71.96,-0.053786263,0.072159808,-0.008618767,-0.005112023,-0.155512583,-0.987783084,0.001032194,4.03E-05,0.000506577,-0.14709975,0.0784532,9.7674234,0.001,0.006,0.001,-0.0980665,0.08825985,9.7870367,43000,223000,-365000,94244.50684,42.94,-0.008487911,-0.005092767,-0.15683374,-0.987575413,4.928830147,-0.1095891,-0.24679327,-0.018948994,0.010356643,-0.11255556,0.001962111,-0.001546599,-0.001648098,4.928830147,-0.1095891,-0.24679327,-0.008487911,-0.005092767,-0.15683374,-0.987575413,40.3548429,-3.7440698,706.3565509,10.17815914,-0.655210456,-0.246,-0.008487911,-0.005092767,-0.15683374,-0.987575413,-0.02,0,0.11,40.3548426,-3.74407,683.6565508,-0.246,-0.022654986,0.00568138,-0.112203173,-0.018948994,0.010356643,-0.11255556,0.001962111,-0.001546599,-0.001648098,1
16.43300056,0,0.99000001,72,-0.023905006,0.032071026,-0.008770008,-0.005121107,-0.155174558,-0.987834864,-0.000493372,0.001330444,0.000379232,-0.1569064,0.0784532,9.77723005,0,0.006,-7.35E-19,-0.18632635,0.08825985,9.7870367,46000,226000,-372000,94245.75806,42.95,-0.008495172,-0.005143284,-0.156478913,-0.987631373,4.937150955,-0.092672348,-0.252170563,-0.020918712,0.012890586,-0.112940978,0.001574573,-0.001223861,-7.41E-05,4.937150955,-0.092672348,-0.252170563,-0.008495172,-0.005143284,-0.156478913,-0.987631373,40.354843,-3.7440697,706.3465509,10.18665507,-0.644105064,-0.252,-0.008495172,-0.005143284,-0.156478913,-0.987631373,-0.02,0,0.11,40.3548425,-3.7440703,683.4465509,-0.252,-0.025324048,0.007503306,-0.11252474,-0.020918712,0.012890586,-0.112940978,0.001574573,-0.001223861,-7.41E-05,1
16.35499954,0,0.99000001,72.04,-0.113548778,0.152337372,-0.008845957,-0.005143431,-0.154933742,-0.987871869,-0.000886282,0.000188446,0.001261341,-0.12748645,0.0784532,9.77723005,0.001,-0.006,0.002,-0.1765197,0.0784532,9.80665,47000,228000,-371000,94247.10693,42.95,-0.008479781,-0.005148837,-0.156099295,-0.987691547,4.94267416,-0.078075886,-0.259540319,-0.023921771,0.01469151,-0.115420463,-0.000304126,-0.000109876,-0.00099553,4.94267416,-0.078075886,-0.259540319,-0.008479781,-0.005148837,-0.156099295,-0.987691547,40.3548431,-3.7440697,706.346551,10.18665506,-0.632999686,-0.259,-0.008479781,-0.005148837,-0.156099295,-0.987691547,-0.02,0,0.11,40.3548424,-3.7440707,683.3065512,-0.259,-0.028763125,0.008342766,-0.114948057,-0.023921771,0.01469151,-0.115420463,-0.000304126,-0.000109876,-0.00099553,1
16.35899925,0,0.99000001,72.08,-0.077691269,0.104230834,-0.008977839,-0.005121893,-0.154706146,-0.98790646,-0.000471719,-0.001259088,0.00222729,-0.14709975,0.0784532,9.7870367,0,-0.003,0.001,-0.1176798,0.08825985,9.7870367,49000,226000,-371000,94246.90552,42.94,-0.008473967,-0.005142311,-0.155811183,-0.987737123,4.960988522,-0.086148262,-0.268403769,-0.024679259,0.004183705,-0.116376863,-0.000834515,-0.000225726,0.00067998,4.960988522,-0.086148262,-0.268403769,-0.008473967,-0.005142311,-0.155811183,-0.987737123,40.3548431,-3.7440695,706.3365508,10.20364696,-0.632999663,-0.268,-0.008473967,-0.005142311,-0.155811183,-0.987737123,-0.02,0,0.11,40.3548428,-3.7440709,683.2565517,-0.268,-0.026256584,-0.001856812,-0.116091721,-0.024679259,0.004183705,-0.116376863,-0.000834515,-0.000225726,0.00067998,1
16.47599983,0,0.99000001,72.11,-0.035857509,0.048106539,-0.009082017,-0.005028347,-0.154418591,-0.987950976,0.002429406,-0.001442275,0.001521641,-0.14709975,0.0784532,9.7870367,0,0.005,-6.12E-19,-0.12748645,0.0784532,9.77723005,45000,223000,-364000,94245.98999,42.94,-0.008618767,-0.005112023,-0.155512583,-0.987783084,4.974027634,-0.126226902,-0.276504278,-0.032482551,-0.018311224,-0.117692668,0.001032194,4.03E-05,0.000506577,4.974027634,-0.126226902,-0.276504278,-0.008618767,-0.005112023,-0.155512583,-0.987783084,40.3548427,-3.7440693,706.3265503,10.22063892,-0.677421153,-0.276,-0.008618767,-0.005112023,-0.155512583,-0.987783084,-0.02,-0.02,0.11,40.354843,-3.7440708,683.3065519,-0.276,-0.026789755,-0.025588328,-0.117768958,-0.032482551,-0.018311224,-0.117692668,0.001032194,4.03E-05,0.000506577,1
16.40999985,0,0.99000001,72.15,-0.017928754,0.024053269,-0.009128941,-0.005029024,-0.154035148,-0.988010397,0.00091796,9.68E-05,0.000408689,-0.1372931,0.0784532,9.77723005,0.001,0,0,-0.18632635,0.06864655,9.80665,49000,223000,-371000,94245.29419,42.94,-0.008770008,-0.005121107,-0.155174558,-0.987834864,4.986889839,-0.157617092,-0.28008604,-0.03684,-0.033535277,-0.119785715,-0.000493372,0.001330444,0.000379232,4.986889839,-0.157617092,-0.28008604,-0.008770008,-0.005121107,-0.155174558,-0.987834864,40.3548424,-3.7440692,706.3165499,10.22913491,-0.710737276,-0.28,-0.008770008,-0.005121107,-0.155174558,-0.987834864,-0.02,-0.04,0.12,40.3548434,-3.7440709,682.9365523,-0.28,-0.02632387,-0.041327495,-0.120122895,-0.03684,-0.033535277,-0.119785715,-0.000493372,0.001330444,0.000379232,1
16.35499954,0,0.99000001,72.17,-0.107572526,0.144319616,-0.009087023,-0.005025417,-0.153654504,-0.988070071,-0.000400201,-0.001368042,-0.001959836,-0.14709975,0.0784532,9.80665,0,-0.005,0.002,-0.14709975,0.06864655,9.77723005,49000,226000,-366000,94247.3877,42.94,-0.008845957,-0.005143431,-0.154933742,-0.987871869,4.999671936,-0.18891716,-0.28406167,-0.041538828,-0.047236575,-0.119483185,-0.000886282,0.000188446,0.001261341,4.999671936,-0.18891716,-0.28406167,-0.008845957,-0.005143431,-0.154933742,-0.987871869,40.3548422,-3.744069,706.3165495,10.24612686,-0.73294801,-0.284,-0.008845957,-0.005143431,-0.154933742,-0.987871869,-0.02,-0.05,0.12,40.3548433,-3.7440709,682.7465522,-0.284,-0.026628848,-0.055782791,-0.120050758,-0.041538828,-0.047236575,-0.119483185,-0.000886282,0.000188446,0.001261341,1
16.35499954,0,0.99000001,72.2,-0.095620024,0.128284103,-0.008994693,-0.005077446,-0.153311284,-0.988123962,0.001113734,-0.000943632,-0.001241063,-0.1372931,0.08825985,9.77723005,-0.001,1.22E-19,0.001,-0.1176798,0.06864655,9.7870367,47000,222000,-371000,94247.46704,42.94,-0.008977839,-0.005121893,-0.154706146,-0.98790646,5.001822472,-0.230834484,-0.294068098,-0.053324635,-0.064601924,-0.121315255,-0.000471719,-0.001259088,0.00222729,5.001822472,-0.230834484,-0.294068098,-0.008977839,-0.005121893,-0.154706146,-0.98790646,40.3548418,-3.744069,706.3065491,10.2461269,-0.777369524,-0.294,-0.008977839,-0.005121893,-0.154706146,-0.98790646,-0.03,-0.07,0.12,40.354843,-3.7440707,682.5565518,-0.294,-0.032593034,-0.075844117,-0.122146145,-0.053324635,-0.064601924,-0.121315255,-0.000471719,-0.001259088,0.00222729,1
16.39900017,0,0.99000001,72.24,-0.113548778,0.152337372,-0.008962646,-0.005135761,-0.152982679,-0.988174881,-0.001361548,0.000719262,-0.001315266,-0.14709975,0.08825985,9.7674234,0.001,0.004,-4.90E-19,-0.1372931,0.06864655,9.79684335,44000,225000,-369000,94245.91064,42.94,-0.009082017,-0.005028347,-0.154418591,-0.987950976,5.00210762,-0.268259525,-0.303217411,-0.062831654,-0.077964483,-0.122584487,0.002429406,-0.001442275,0.001521641,5.00210762,-0.268259525,-0.303217411,-0.009082017,-0.005028347,-0.154418591,-0.987950976,40.3548414,-3.744069,706.2965488,10.24612695,-0.821791038,-0.303,-0.009082017,-0.005028347,-0.154418591,-0.987950976,-0.03,-0.09,0.12,40.3548427,-3.7440702,682.5065511,-0.303,-0.037612706,-0.091400728,-0.123630196,-0.062831654,-0.077964483,-0.122584487,0.002429406,-0.001442275,0.001521641,1
16.41200066,0,0.99000001,72.28,-0.137453784,0.184408398,-0.00886543,-0.0051432,-0.152640817,-0.988228583,0.000554057,-1.30E-05,-0.00056338,-0.1372931,0.0784532,9.7674234,0.001,-0.002,2.45E-19,-0.1765197,0.08825985,9.77723005,48000,222000,-361000,94243.2251,42.94,-0.009128941,-0.005029024,-0.154035148,-0.988010397,5.006408215,-0.293526173,-0.308242083,-0.067995128,-0.083668617,-0.122359389,0.00091796,9.68E-05,0.000408689,5.006408215,-0.293526173,-0.308242083,-0.009128941,-0.005029024,-0.154035148,-0.988010397,40.3548412,-3.7440689,706.2965485,10.25462294,-0.844001783,-0.308,-0.009128941,-0.005029024,-0.154035148,-0.988010397,-0.04,-0.09,0.12,40.3548424,-3.7440697,682.4065503,-0.308,-0.04086604,-0.098368995,-0.123487256,-0.067995128,-0.083668617,-0.122359389,0.00091796,9.68E-05,0.000408689,1
16.42700005,0,0.99000001,72.32,-0.083667521,0.11224859,-0.0087741,-0.005168737,-0.152257078,-0.988288461,-0.000380802,0.000282388,-0.00135111,-0.1372931,0.0784532,9.80665,0,-0.003,0.002,-0.12748645,0.0784532,9.7870367,50000,223000,-367000,94245.62378,42.94,-0.009087023,-0.005025417,-0.153654504,-0.988070071,5.021120071,-0.294291019,-0.309685707,-0.064863494,-0.080539222,-0.119470058,-0.000400201,-0.001368042,-0.001959836,5.021120071,-0.294291019,-0.309685707,-0.009087023,-0.005025417,-0.153654504,-0.988070071,40.3548412,-3.7440688,706.2965484,10.2631189,-0.844001772,-0.309,-0.009087023,-0.005025417,-0.153654504,-0.988070071,-0.03,-0.09,0.12,40.3548419,-3.7440696,681.8665498,-0.309,-0.038869672,-0.094463319,-0.120551914,-0.064863494,-0.080539222,-0.119470058,-0.000400201,-0.001368042,-0.001959836,1
16.3560009,0,0.99000001,72.36,-0.065738766,0.088195321,-0.008707666,-0.005162571,-0.151944911,-0.988337123,-0.000703935,-2.58E-05,0.000214142,-0.14709975,0.0784532,9.7870367,0.001,0.003,0.002,-0.1176798,0.0784532,9.80665,49000,227000,-365000,94244.71436,42.94,-0.008994693,-0.005077446,-0.153311284,-0.988123962,5.040938377,-0.291131973,-0.312175035,-0.059568783,-0.077197999,-0.118434307,0.001113734,-0.000943632,-0.001241063,5.040938377,-0.291131973,-0.312175035,-0.008994693,-0.005077446,-0.153311284,-0.988123962,40.3548412,-3.7440685,706.2865481,10.28860676,-0.844001734,-0.312,-0.008994693,-0.005077446,-0.153311284,-0.988123962,-0.03,-0.08,0.11,40.3548417,-3.7440697,681.7165497,-0.312,-0.03489802,-0.089689314,-0.119468033,-0.059568783,-0.077197999,-0.118434307,0.001113734,-0.000943632,-0.001241063,1
16.39900017,0,0.99000001,72.4,-0.155382538,0.208461668,-0.008661516,-0.005185589,-0.151629227,-0.988385889,9.46E-05,0.000138652,1.86E-05,-0.14709975,0.08825985,9.79684335,0,0.002,-2.45E-19,-0.1569064,0.0784532,9.77723005,44000,223000,-366000,94247.78442,42.94,-0.008962646,-0.005135761,-0.152982679,-0.988174881,5.04671669,-0.291357994,-0.313647985,-0.062479004,-0.073924942,-0.119112526,-0.001361548,0.000719262,-0.001315266,5.04671669,-0.291357994,-0.313647985,-0.008962646,-0.005135761,-0.152982679,-0.988174881,40.3548412,-3.7440685,706.2865481,10.28860676,-0.844001734,-0.313,-0.008962646,-0.005135761,-0.152982679,-0.988174881,-0.03,-0.08,0.12,40.3548416,-3.7440694,681.6765493,-0.313,-0.038742665,-0.08742623,-0.120049894,-0.062479004,-0.073924942,-0.119112526,-0.001361548,0.000719262,-0.001315266,1
16.42700005,0,0.99000001,72.45,-0.107572526,0.144319616,-0.008569886,-0.00519844,-0.151279984,-0.988440135,0.000665867,-0.000455247,0.000488696,-0.1372931,0.08825985,9.77723005,0,-0.003,3.67E-19,-0.1569064,0.08825985,9.79684335,44000,230000,-360000,94247.11304,42.95,-0.00886543,-0.0051432,-0.152640817,-0.988228583,5.05348587,-0.277485371,-0.303632259,-0.061389593,-0.06377622,-0.116312636,0.000554057,-1.30E-05,-0.00056338,5.05348587,-0.277485371,-0.303632259,-0.00886543,-0.0051432,-0.152640817,-0.988228583,40.3548414,-3.7440684,706.2965482,10.2971027,-0.821790968,-0.303,-0.00886543,-0.0051432,-0.152640817,-0.988228583,-0.04,-0.07,0.11,40.3548418,-3.744069,681.6965491,-0.303,-0.040788129,-0.077465005,-0.117047936,-0.061389593,-0.06377622,-0.116312636,0.000554057,-1.30E-05,-0.00056338,1
16.43000031,0,0.99000001,72.49,-0.083667521,0.11224859,-0.008415575,-0.00514942,-0.150932357,-0.988494858,0.0001314,-0.00071339,-0.001251446,-0.1372931,0.0784532,9.7870367,0.001,2.45E-19,0.002,-0.12748645,0.06864655,9.79684335,51000,224000,-368000,94245.11719,42.94,-0.0087741,-0.005168737,-0.152257078,-0.988288461,5.064874649,-0.267005444,-0.292738676,-0.059351525,-0.05691743,-0.113305546,-0.000380802,0.000282388,-0.00135111,5.064874649,-0.267005444,-0.292738676,-0.0087741,-0.005168737,-0.152257078,-0.988288461,40.3548415,-3.7440682,706.3065482,10.31409462,-0.810685567,-0.292,-0.0087741,-0.005168737,-0.152257078,-0.988288461,-0.04,-0.07,0.11,40.3548423,-3.7440686,681.6365493,-0.292,-0.040932849,-0.070350133,-0.113910951,-0.059351525,-0.05691743,-0.113305546,-0.000380802,0.000282388,-0.00135111,1
16.34600067,0,0.99000001,72.52,-0.101596275,0.13630186,-0.008224438,-0.005137567,-0.150537438,-0.988556748,-4.13E-05,-0.000407888,-0.001554355,-0.14709975,0.08825985,9.80665,0,0.004,0.001,-0.12748645,0.08825985,9.77723005,50000,226000,-367000,94246.47217,42.94,-0.008707666,-0.005162571,-0.151944911,-0.988337123,5.074678898,-0.261136532,-0.289903402,-0.058083003,-0.051879892,-0.11150014,-0.000703935,-2.58E-05,0.000214142,5.074678898,-0.261136532,-0.289903402,-0.008707666,-0.005162571,-0.151944911,-0.988337123,40.3548415,-3.7440681,706.3165481,10.3225906,-0.810685557,-0.289,-0.008707666,-0.005162571,-0.151944911,-0.988337123,-0.04,-0.06,0.11,40.3548429,-3.7440691,681.3365503,-0.289,-0.041253597,-0.065182455,-0.112012625,-0.058083003,-0.051879892,-0.11150014,-0.000703935,-2.58E-05,0.000214142,1
16.40099907,0,0.99000001,72.56,-0.047810012,0.064142052,-0.008070699,-0.005171821,-0.150256757,-0.988600538,-0.001444842,0.000219696,0.000306384,-0.14709975,0.0784532,9.77723005,0,1.22E-19,0.001,-0.1765197,0.0784532,9.7674234,48000,227000,-358000,94245.87402,42.94,-0.008661516,-0.005185589,-0.151629227,-0.988385889,5.081987381,-0.255003452,-0.284888983,-0.059036874,-0.045671333,-0.11076079,9.46E-05,0.000138652,1.86E-05,5.081987381,-0.255003452,-0.284888983,-0.008661516,-0.005185589,-0.151629227,-0.988385889,40.3548416,-3.744068,706.3165481,10.33108654,-0.799580166,-0.284,-0.008661516,-0.005185589,-0.151629227,-0.988385889,-0.04,-0.05,0.11,40.3548433,-3.744069,681.2165506,-0.284,-0.04406007,-0.059542935,-0.111141913,-0.059036874,-0.045671333,-0.11076079,9.46E-05,0.000138652,1.86E-05,1
15.84399986,-14.35000038,0.980000019,306.3,0.379151876,0.127451383,-0.020794903,-0.01238327,-0.956557084,-0.290538762,0.053422283,-0.012214524,-0.524122655,0.1569064,0.0588399,7.2176944,0.072,0.014,-0.539,0.2353596,0.3530394,7.79628675,175000,-286000,-323000,94203.9978,42.98,-0.020794903,-0.01238327,-0.956557084,-0.290538762,-0.396940708,0.488275051,-0.059822559,-0.069542342,-0.109007726,-1.959190048,0.053422283,-0.012214524,-0.524122655,-0.396940708,0.488275051,-0.059822559,-0.020794903,-0.01238327,-0.956557084,-0.290538762,40.3548408,-3.7441623,719.1166286,8.810327581,1.39928569,-0.059,-0.020794903,-0.01238327,-0.956557084,-0.290538762,0.02,0.02,1.96,40.354843,-3.7441638,705.806632,-0.059,0.026235584,0.029140573,-1.963060617,-0.064375643,-0.030479663,-1.959190048,0.053422283,-0.012214524,-0.524122655,0
15.70699978,-15.27000046,0.980000019,315.27,0.350715485,0.117892529,-0.030064757,-0.018234337,-0.932243446,-0.360119116,0.045837082,-0.122746542,-0.638109803,0.2353596,0.3530394,7.79628675,0.011,-0.143,-0.623,0.2745862,0.42168595,8.44352565,203000,-292000,-299000,94203.74146,42.98,-0.030064757,-0.018234337,-0.932243446,-0.360119116,-0.436455965,0.488554716,-0.635469198,-0.106603661,-0.173648104,-2.356693965,0.045837082,-0.122746542,-0.638109803,-0.436455965,0.488554716,-0.635469198,-0.030064757,-0.018234337,-0.932243446,-0.360119116,40.3548408,-3.7441628,718.536629,8.767846903,1.399285513,-0.635,-0.030064757,-0.018234337,-0.932243446,-0.360119116,0.03,0.02,2.36,40.3548425,-3.7441647,705.3066323,-0.635,0.032108512,0.027707905,-2.365105867,-0.064069949,-0.010186727,-2.356693965,0.045837082,-0.122746542,-0.638109803,0
15.81200027,-16.51000023,0.980000019,333.01,0.909964502,0.305883318,-0.034922221,-0.037685003,-0.878015639,-0.475866385,0.017014075,0.42641589,-1.382727742,-4.8052585,6.08992965,0.93163175,0.355,-0.654,-1.556,-4.8052585,6.08992965,0.93163175,146000,-5000,-588000,94215.89355,42.98,-0.034922221,-0.037685003,-0.878015639,-0.475866385,-0.513376474,0.461203337,-0.946007609,0.042889534,-0.173394664,-1.127006983,0.017014075,0.42641589,-1.382727742,-0.513376474,0.461203337,-0.946007609,-0.034922221,-0.037685003,-0.878015639,-0.475866385,40.3548406,-3.7441637,718.2266296,8.691382726,1.377074557,-0.946,-0.034922221,-0.037685003,-0.878015639,-0.475866385,0.01,0.09,1.13,40.3548416,-3.7441663,704.7366328,-0.946,0.01154368,0.093202114,-1.13720274,-0.059533411,0.003895018,-1.127006983,0.017014075,0.42641589,-1.382727742,0
15.76500034,-10.27999973,0.980000019,352.56,0.606643002,0.203922212,-0.035374913,-0.026184629,-0.783279439,-0.620109911,-1.71199882,-0.167738795,-1.179861665,0.38245935,-0.06864655,6.3939358,0.086,-0.108,-1.115,0.38245935,-0.06864655,6.3939358,233000,-69000,-464000,94211.24878,42.98,-0.035374913,-0.026184629,-0.783279439,-0.620109911,-0.658981323,0.456886053,-1.237467885,-0.009958542,0.236116016,-1.172671056,-1.71199882,-0.167738795,-1.179861665,-0.658981323,0.456886053,-1.237467885,-0.035374913,-0.026184629,-0.783279439,-0.620109911,40.3548406,-3.7441654,717.936631,8.546950758,1.377074329,-1.237,-0.035374913,-0.026184629,-0.783279439,-0.620109911,-0.32,-0.06,1.14,40.3548421,-3.7441677,704.7866345,-1.237,-0.329727948,-0.06054892,-1.148312092,-0.059190694,0.017924664,-1.172671056,-1.71199882,-0.167738795,-1.179861665,0
15.77700043,-8.289999962,0.980000019,4.78,0.265406313,0.089215968,-0.017245513,-0.011607274,-0.690274267,-0.723249127,-0.542844594,0.016128056,-0.792911887,0.7453054,1.02969825,7.0019481,-0.065,-0.137,-1.012,0.7453054,1.02969825,7.0019481,298000,-92000,-344000,94214.42871,42.98,-0.017245513,-0.011607274,-0.690274267,-0.723249127,-0.803957939,0.426356316,-1.427964091,-0.313752808,0.462215527,-1.176401238,-0.542844594,0.016128056,-0.792911887,-0.803957939,0.426356316,-1.427964091,-0.017245513,-0.011607274,-0.690274267,-0.723249127,40.3548403,-3.7441671,717.7466322,8.402518972,1.343757929,-1.427,-0.017245513,-0.011607274,-0.690274267,-0.723249127,-0.52,-0.28,1.15,40.3548424,-3.7441676,704.8466347,-1.427,-0.52376318,-0.281437755,-1.158649564,-0.058076933,0.02311883,-1.176401238,-0.542844594,0.016128056,-0.792911887,0
15.71800041,-7.840000153,0.980000019,6.79,0.255927516,0.086029683,-0.008770929,-0.022340605,-0.661012095,-0.749991319,-0.081669487,0.084903084,0.008710904,-1.0787315,-0.8825985,9.8458766,0.135,0.065,-0.282,-1.0787315,-0.8825985,9.8458766,303000,-61000,-331000,94211.17554,42.98,-0.008770929,-0.022340605,-0.661012095,-0.749991319,-0.919046164,0.366539955,-1.591207385,-0.463326778,0.315454889,-1.138147998,-0.081669487,0.084903084,0.008710904,-0.919046164,0.366539955,-1.591207385,-0.008770929,-0.022340605,-0.661012095,-0.749991319,40.3548397,-3.7441685,717.5766328,8.283575179,1.277125371,-1.591,-0.008770929,-0.022340605,-0.661012095,-0.749991319,-0.42,-0.43,1.11,40.3548423,-3.7441684,704.7266353,-1.591,-0.421964258,-0.438475877,-1.113215804,-0.062129594,0.030665969,-1.138147998,-0.081669487,0.084903084,0.008710904,0
